balance
131309.81
131309.81
131309.81
136515.53999999998
136515.53999999998
136515.53999999998
71192.58
71192.58
327091.02
162233.71000000002
162233.71000000002
162233.71000000002
162233.71000000002
162233.71000000002
162233.71000000002
162233.71000000002
162233.71000000002
162233.71000000002
25827.39
25827.39
25827.39
25827.39
25827.39
25827.39
25827.39
666138.27
666138.27
666138.27
666138.27
666138.27
666138.27
45073.26
45073.26
45073.26
45073.26
45073.26
45073.26
45073.26
45073.26
45073.26
45073.26
45073.26
45073.26
45073.26
45073.26
39725.28
39725.28
39725.28
39725.28
39725.28
43062.3
43062.3
43062.3
43062.3
43062.3
28875.65
28875.65
28875.65
28875.65
28875.65
79888.68
79888.68
79888.68
79888.68
79888.68
82916.93
82916.93
82916.93
82916.93
82916.93
105416.69
105416.69
105416.69
105416.69
105416.69
52600.87
52600.87
52600.87
52600.87
52600.87
52600.87
52600.87
48166.13
48166.13
48166.13
48166.13
48166.13
48166.13
34487.99
34487.99
34487.99
34487.99
34487.99
34487.99
33261.64
33261.64
33261.64
33261.64
33261.64
33261.64
29898.98
29898.98
53219.65
53219.65
53219.65
53219.65
100777.88
100777.88
100777.88
100777.88
100777.88
100777.88
100777.88
100777.88
100777.88
406190.96
406190.96
406190.96
406190.96
406190.96
406190.96
406190.96
406190.96
406190.96
406190.96
56527.9
56527.9
56527.9
56527.9
207559.95
205785.55
205785.55
205785.55
205785.55
205785.55
65264.87
65264.87
65264.87
65264.87
65264.87
65264.87
65264.87
65264.87
65264.87
65264.87
65264.87
109130.47
28085.99
28085.99
28085.99
28085.99
28085.99
59526.37
104179.39
104179.39
104179.39
104179.39
104179.39
104179.39
75279.47
75279.47
75279.47
75279.47
75279.47
25640.01
25640.01
25640.01
25640.01
25640.01
374919.6
374919.6
374919.6
374919.6
374919.6
374919.6
78278.56
78278.56
78278.56
78278.56
78278.56
410277.5
410277.5
410277.5
410277.5
410277.5
410277.5
410277.5
410277.5
36298.01
36298.01
36298.01
36298.01
36298.01
98181.16
32873.33
32873.33
32873.33
32873.33
32873.33
32873.33
32873.33
87935.1
87935.1
87935.1
87935.1
87935.1
87935.1
87935.1
87935.1
87935.1
87935.1
87935.1
87935.1
77674.34
77674.34
77674.34
77674.34
77674.34
58456.9
58456.9
58456.9
58456.9
58456.9
58456.9
58456.9
58456.9
63368.8
63368.8
63368.8
63368.8
63368.8
63368.8
63368.8
63368.8
63368.8
68761.48999999999
68761.48999999999
68761.48999999999
68761.48999999999
68761.48999999999
68761.48999999999
68761.48999999999
68761.48999999999
68761.48999999999
68761.48999999999
68761.48999999999
68761.48999999999
68761.48999999999
68761.48999999999
68761.48999999999
68761.48999999999
68761.48999999999
68761.48999999999
121700.66
121700.66
121700.66
121700.66
121700.66
121700.66
121700.66
417847.47
417847.47
417847.47
417847.47
417847.47
417847.47
166623.2
166623.2
166623.2
166623.2
166623.2
166623.2
109127.33
109127.33
109127.33
109127.33
109127.33
109127.33
109127.33
109127.33
67727.62
67727.62
67727.62
67727.62
67727.62
67727.62
259691.04
259691.04
259691.04
259691.04
259691.04
259691.04
259691.04
259691.04
259691.04
259691.04
259691.04
259691.04
259691.04
259691.04
51670.67999999999
51670.67999999999
51670.67999999999
51670.67999999999
51670.67999999999
51670.67999999999
51670.67999999999
46749.74
46749.74
46749.74
46749.74
46749.74
46749.74
46749.74
46749.74
43793.82
43793.82
43793.82
43793.82
43793.82
45780.6
45780.6
45780.6
45780.6
91761.22
83778.79000000001
83778.79000000001
83778.79000000001
83778.79000000001
83778.79000000001
83778.79000000001
83778.79000000001
25253.27
25253.27
25253.27
25253.27
25253.27
25253.27
25253.27
158434.49
158434.49
158434.49
158434.49
158434.49
158434.49
158434.49
158434.49
158434.49
158434.49
158434.49
158434.49
158434.49
158434.49
158434.49
140687.41
140687.41
25270.36
25270.36
25270.36
25270.36
25270.36
136573.63
136573.63
136573.63
136573.63
136573.63
136573.63
136573.63
208004.65
208004.65
208004.65
208004.65
208004.65
208004.65
208004.65
208004.65
208004.65
208004.65
175883.31
175883.31
175883.31
175883.31
175883.31
175883.31
175883.31
175883.31
175883.31
175883.31
98540.5
98540.5
98540.5
98540.5
98540.5
98540.5
98540.5
98540.5
43988.28
43988.28
43988.28
43988.28
28559.28
28559.28
28559.28
28559.28
28559.28
215247.66
215247.66
215247.66
215247.66
215247.66
84419.06
84419.06
84419.06
84419.06
84419.06
84419.06
95855.61
95855.61
95855.61
95855.61
95855.61
45294.1
45294.1
45294.1
45294.1
45294.1
52157.46
52157.46
52157.46
52157.46
52157.46
52157.46
52157.46
52157.46
52157.46
52157.46
73644.53
73644.53
73644.53
73644.53
73644.53
76834.13
76834.13
76834.13
858054.38
858054.38
858054.38
858054.38
858054.38
89263.33
89263.33
89263.33
89263.33
89263.33
66958.67
66958.67
66958.67
66958.67
66958.67
66958.67
66958.67
43012.02
43012.02
43012.02
43012.02
43012.02
43012.02
43012.02
99729.87
99729.87
99729.87
99729.87
99729.87
56986.04
56986.04
56986.04
56986.04
56986.04
49186.49
49186.49
49186.49
49186.49
49186.49
49186.49
49186.49
30493.38
30493.38
143304.76
143304.76
143304.76
143304.76
143304.76
143304.76
143304.76
27215.69
27215.69
27215.69
27215.69
27215.69
27215.69
27215.69
27215.69
27215.69
27215.69
27215.69
27215.69
26430.43
26430.43
35206.61
35206.61
35206.61
35206.61
35206.61
35206.61
35206.61
175468.15000000002
175468.15000000002
175468.15000000002
175468.15000000002
175468.15000000002
175468.15000000002
175468.15000000002
175468.15000000002
175468.15000000002
66806.76999999999
66806.76999999999
66806.76999999999
66806.76999999999
66806.76999999999
66806.76999999999
66806.76999999999
66806.76999999999
48410.62
48410.62
48410.62
48410.62
48410.62
23799.36
98419.63
98419.63
27189.73
27189.73
27189.73
27189.73
27189.73
351838.75
351838.75
351838.75
34564.77
34564.77
34564.77
34564.77
34564.77
34564.77
34564.77
47348.42999999999
47348.42999999999
47348.42999999999
47348.42999999999
47348.42999999999
47348.42999999999
47348.42999999999
47348.42999999999
47348.42999999999
47348.42999999999
47348.42999999999
47348.42999999999
30376.22
30376.22
30376.22
30376.22
30376.22
30376.22
91159.68
91159.68
33972.98
33972.98
33972.98
33972.98
33972.98
98988.68
98988.68
98988.68
98988.68
98988.68
98988.68
98988.68
91623.79
91623.79
91623.79
91623.79
91623.79
91623.79
91623.79
91623.79
72424.95999999999
72424.95999999999
72424.95999999999
72424.95999999999
31918.65
31918.65
31918.65
31918.65
31918.65
339660.53
339660.53
339660.53
339660.53
339660.53
339660.53
35592.44
35592.44
35592.44
35592.44
35592.44
60175.34
60175.34
60175.34
60175.34
60175.34
60175.34
60175.34
60175.34
55742.17999999999
55742.17999999999
55742.17999999999
55742.17999999999
55742.17999999999
55742.17999999999
55742.17999999999
55742.17999999999
55742.17999999999
55742.17999999999
55742.17999999999
55742.17999999999
55742.17999999999
240993.69
240993.69
240993.69
240993.69
240993.69
240993.69
240993.69
240993.69
240993.69
31921.91
31921.91
31921.91
31921.91
31921.91
31921.91
31921.91
89224.4
89224.4
89224.4
89224.4
89224.4
89224.4
89224.4
89224.4
40549.95
40549.95
40549.95
40549.95
40549.95
40549.95
40549.95
107604.36
107604.36
107604.36
107604.36
107604.36
91643.57
91643.57
91643.57
91643.57
91643.57
91643.57
192518.99
48601.07
48601.07
48601.07
48601.07
48601.07
48601.07
48601.07
48601.07
48601.07
36978.84
36978.84
36978.84
36978.84
36978.84
36978.84
36978.84
38654.73
38654.73
38654.73
38654.73
38654.73
414323.08
414323.08
414323.08
414323.08
414323.08
414323.08
414323.08
414323.08
414323.08
414323.08
414323.08
414323.08
414323.08
414323.08
414323.08
414323.08
414323.08
414323.08
414323.08
31514.34
31514.34
31514.34
31514.34
31514.34
31514.34
31514.34
31514.34
31514.34
73520.62
73520.62
73520.62
73520.62
73520.62
73520.62
73520.62
73520.62
64113.1
64113.1
64113.1
64113.1
64113.1
64113.1
72480.08
72480.08
72480.08
72480.08
72480.08
36933.26
36933.26
36933.26
36933.26
36933.26
36933.26
36933.26
36933.26
36933.26
36933.26
36933.26
36933.26
37879.82
37879.82
226833.77
226833.77
226833.77
226833.77
474954.32
474954.32
474954.32
474954.32
474954.32
474954.32
474954.32
174976.65999999997
174976.65999999997
174976.65999999997
174976.65999999997
174976.65999999997
174976.65999999997
174976.65999999997
47993.13
47993.13
47993.13
47993.13
47993.13
47993.13
27023.89
27023.89
27023.89
27023.89
27023.89
27023.89
27023.89
27023.89
27023.89
27023.89
27023.89
163374.12
163374.12
163374.12
163374.12
163374.12
163374.12
396305.98
396305.98
396305.98
396305.98
396305.98
34814.84
34814.84
34814.84
34814.84
34814.84
34814.84
300637.25
300637.25
300637.25
300637.25
300637.25
300637.25
300637.25
300637.25
300637.25
300637.25
300637.25
28038.0
28038.0
28038.0
28038.0
28038.0
28038.0
55787.69
55787.69
55787.69
55787.69
55787.69
47151.82
47151.82
47151.82
47151.82
47151.82
163702.91999999998
71982.87
71982.87
58108.74
58108.74
58108.74
58108.74
58108.74
86797.79999999999
86797.79999999999
86797.79999999999
86797.79999999999
86797.79999999999
37672.53
37672.53
37672.53
37672.53
37672.53
37672.53
37672.53
37672.53
31129.41
31129.41
31129.41
31129.41
31129.41
31129.41
31129.41
31129.41
71995.54000000001
71995.54000000001
71995.54000000001
71995.54000000001
71995.54000000001
43742.87
43742.87
43742.87
43742.87
43742.87
53080.91
53080.91
53080.91
53080.91
53080.91
321351.47
321351.47
321351.47
321351.47
321351.47
321351.47
321351.47
321351.47
321351.47
321351.47
321351.47
187639.61
187639.61
187639.61
187639.61
187639.61
187639.61
187639.61
40191.39
40191.39
40191.39
40191.39
40191.39
243282.69
243282.69
243282.69
243282.69
243282.69
243282.69
243282.69
59503.19
59503.19
59503.19
59503.19
59503.19
59503.19
59503.19
59503.19
59503.19
59503.19
59503.19
59503.19
35975.52
87207.53
87207.53
87207.53
87207.53
87207.53
87207.53
87207.53
87207.53
87207.53
87207.53
87207.53
87207.53
87207.53
87207.53
87207.53
87207.53
143769.09
143769.09
143769.09
143769.09
101928.87
101928.87
101928.87
101928.87
101928.87
31486.81
127314.89
127314.89
127314.89
127314.89
127314.89
127314.89
127314.89
127314.89
127314.89
24919.16
24919.16
24919.16
24919.16
24919.16
88968.26
88968.26
88968.26
88968.26
88968.26
88968.26
117836.94
117836.94
117836.94
117836.94
117836.94
117836.94
60526.87
60526.87
60526.87
60526.87
60526.87
60526.87
58615.38
58615.38
58615.38
58615.38
58615.38
58615.38
58615.38
36539.12
36539.12
36539.12
36539.12
36539.12
326957.19
326957.19
326957.19
326957.19
53131.28
53131.28
96007.87
1907094.11
1907094.11
1907094.11
1907094.11
1907094.11
1907094.11
1907094.11
1907094.11
30552.39
30552.39
30552.39
30552.39
30552.39
32731.37
32731.37
32731.37
32731.37
32731.37
32731.37
32731.37
51726.56
51726.56
51726.56
51726.56
51726.56
190619.33
190619.33
190619.33
190619.33
190619.33
112715.89
112715.89
112715.89
112715.89
112715.89
112715.89
112715.89
112715.89
112715.89
36397.41
36397.41
36397.41
36397.41
36397.41
190530.62
190530.62
190530.62
190530.62
190530.62
190530.62
190530.62
190530.62
1589727.12
1589727.12
1589727.12
1589727.12
1589727.12
1589727.12
1589727.12
1589727.12
1589727.12
1589727.12
125733.21
125733.21
125733.21
125733.21
125733.21
125733.21
125733.21
125733.21
125733.21
125733.21
125733.21
125733.21
125733.21
114022.38
114022.38
114022.38
114022.38
114022.38
34866.45
34866.45
34866.45
34866.45
34866.45
34866.45
34866.45
34866.45
34866.45
34866.45
34866.45
34866.45
34866.45
34866.45
39335.9
39335.9
66942.64
66942.64
66942.64
66942.64
66942.64
167990.39
167990.39
167990.39
167990.39
167990.39
167990.39
168966.38
168966.38
168966.38
168966.38
168966.38
430081.07
430081.07
430081.07
430081.07
430081.07
430081.07
430081.07
430081.07
430081.07
430081.07
103756.74
47734.69
47734.69
47734.69
47734.69
47734.69
47734.69
47734.69
47734.69
47734.69
33051.97
33051.97
202064.63
202064.63
202064.63
202064.63
202064.63
40487.92999999999
40487.92999999999
40487.92999999999
40487.92999999999
40487.92999999999
40487.92999999999
40487.92999999999
40487.92999999999
31803.51
31803.51
31803.51
31803.51
31803.51
31803.51
31803.51
31803.51
31803.51
120874.88
120874.88
120874.88
120874.88
120874.88
120874.88
120874.88
120874.88
57600.69
57600.69
57600.69
57600.69
57600.69
57600.69
57600.69
57600.69
26837.74
26837.74
26837.74
26837.74
26837.74
26837.74
43246.11
43246.11
43246.11
43246.11
43246.11
43246.11
43246.11
43246.11
43246.11
43246.11
43246.11
43246.11
1141653.0499999998
1141653.0499999998
1141653.0499999998
1141653.0499999998
1141653.0499999998
1141653.0499999998
1141653.0499999998
216389.25
216389.25
216389.25
216389.25
216389.25
96721.08
96721.08
31438.76
31438.76
31438.76
31438.76
58599.55
58599.55
29672.82
29672.82
125100.63
125100.63
125100.63
125100.63
125100.63
125100.63
464879.31
464879.31
144559.55
144559.55
144559.55
144559.55
144559.55
144559.55
144559.55
144559.55
144559.55
144559.55
144559.55
144559.55
144559.55
144559.55
144559.55
144559.55
144559.55
40308.74
40308.74
40308.74
40308.74
40308.74
40308.74
40308.74
40308.74
40308.74
64159.92
64159.92
64159.92
64159.92
64159.92
64159.92
64159.92
73552.72
73552.72
73552.72
73552.72
73552.72
73552.72
73552.72
73552.72
214762.73
214762.73
48092.82
48092.82
48092.82
48092.82
264334.41
264334.41
264334.41
264334.41
264334.41
433799.34
433799.34
433799.34
433799.34
433799.34
433799.34
433799.34
433799.34
433799.34
433799.34
433799.34
433799.34
34281.18
34281.18
34281.18
34281.18
34281.18
34281.18
34281.18
34281.18
34281.18
34281.18
51930.13
51930.13
51930.13
51930.13
51930.13
27047.89
27047.89
27047.89
27047.89
106785.05
106785.05
106785.05
106785.05
106785.05
132243.59999999998
132243.59999999998
132243.59999999998
132243.59999999998
132243.59999999998
132243.59999999998
45437.91
45437.91
45437.91
45437.91
45437.91
174510.75
174510.75
207071.7
207071.7
63939.61
63939.61
63939.61
63939.61
63939.61
63939.61
63939.61
63939.61
63939.61
63939.61
63939.61
63939.61
63939.61
63939.61
63939.61
63939.61
63939.61
63939.61
63939.61
63939.61
384904.34
384904.34
384904.34
384904.34
384904.34
384904.34
31650.51
31650.51
31650.51
31650.51
31650.51
31650.51
31650.51
31650.51
31650.51
37244.36
37244.36
37244.36
37244.36
92157.08
92157.08
92157.08
92157.08
92157.08
50914.39
50914.39
50914.39
50914.39
50914.39
50914.39
50914.39
50914.39
50914.39
50914.39
31930.31
31930.31
31930.31
31930.31
31930.31
99839.96
99839.96
99839.96
99839.96
99839.96
99839.96
99839.96
99839.96
148741.47
148741.47
148741.47
148741.47
148741.47
25084.35
25084.35
29760.54
29760.54
29760.54
29760.54
29760.54
34537.7
34537.7
34537.7
34537.7
34537.7
34537.7
34537.7
46898.97
46898.97
46898.97
46898.97
46898.97
31559.84
31559.84
31559.84
31559.84
31559.84
118923.62
118923.62
118923.62
118923.62
118923.62
109642.16
109642.16
109642.16
109642.16
109642.16
50677.64
50677.64
50677.64
50677.64
50677.64
50677.64
50677.64
50677.64
50677.64
36660.31
36660.31
36660.31
36660.31
36660.31
36660.31
36660.31
36660.31
36660.31
36660.31
36660.31
36660.31
1113383.46
1113383.46
1113383.46
1113383.46
1113383.46
1113383.46
1113383.46
97065.25
97065.25
97065.25
97065.25
97065.25
97065.25
97065.25
97065.25
117906.94
117906.94
117906.94
117906.94
117906.94
117906.94
117906.94
117906.94
117906.94
117906.94
122671.45
122671.45
122671.45
122671.45
122671.45
122671.45
122671.45
41536.96
41536.96
41536.96
41536.96
41536.96
208866.05
208866.05
208866.05
208866.05
208866.05
208866.05
208866.05
61693.2
61693.2
61693.2
61693.2
61693.2
61693.2
61693.2
61693.2
61693.2
61693.2
61693.2
61693.2
61693.2
57533.84
57533.84
57533.84
57533.84
57533.84
57533.84
57533.84
57533.84
57533.84
49445.67999999999
40124.17
40124.17
40124.17
40124.17
40124.17
40124.17
40124.17
40124.17
40124.17
40124.17
40124.17
40124.17
40124.17
40124.17
40124.17
40124.17
40124.17
25963.06
25963.06
25963.06
25963.06
25963.06
2141137.39
45584.19
45584.19
45584.19
45584.19
45584.19
45584.19
36436.59
36436.59
36436.59
36436.59
36436.59
36436.59
36436.59
36436.59
36436.59
36436.59
36436.59
36436.59
36436.59
36436.59
53551.9
53551.9
78197.01999999999
78197.01999999999
78197.01999999999
48712.08
48712.08
48712.08
48712.08
48712.08
35035.3
35035.3
35035.3
35035.3
35035.3
35035.3
35035.3
35035.3
35035.3
1260146.5699999998
1260146.5699999998
1260146.5699999998
1260146.5699999998
1260146.5699999998
1260146.5699999998
1260146.5699999998
1260146.5699999998
1260146.5699999998
1260146.5699999998
1260146.5699999998
1260146.5699999998
164270.90000000002
39164.23
39164.23
39164.23
39164.23
39164.23
52180.97
52180.97
361345.09
361345.09
361345.09
361345.09
361345.09
32744.96
32744.96
32744.96
32744.96
32744.96
55169.44
66328.35
66328.35
66328.35
66328.35
66328.35
66328.35
25590.73
25590.73
25590.73
25590.73
25590.73
25590.73
25590.73
122246.45
122246.45
122246.45
122246.45
122246.45
34979.78
34979.78
34979.78
34979.78
34979.78
34979.78
44144.34
44144.34
44144.34
44144.34
44144.34
217728.64
217728.64
217728.64
217728.64
217728.64
62814.58
62814.58
62814.58
62814.58
62814.58
62814.58
62814.58
310089.38
310089.38
310089.38
310089.38
310089.38
89726.89
89726.89
89726.89
89726.89
89726.89
89726.89
39556.42
39556.42
39556.42
39556.42
39556.42
39556.42
39556.42
39556.42
40535.55
40535.55
40535.55
40535.55
40535.55
53434.92999999999
53434.92999999999
53434.92999999999
53434.92999999999
53434.92999999999
591058.3500000001
591058.3500000001
591058.3500000001
591058.3500000001
591058.3500000001
591058.3500000001
591058.3500000001
591058.3500000001
482055.17
482055.17
482055.17
482055.17
482055.17
482055.17
482055.17
482055.17
57175.22
57175.22
57175.22
57175.22
57175.22
83788.5
83788.5
83788.5
83788.5
83788.5
83788.5
83788.5
38033.55
65872.88
65872.88
24701.85
24701.85
24701.85
24701.85
24701.85
24701.85
24701.85
24701.85
24701.85
24701.85
30552.19
30552.19
30552.19
30552.19
30552.19
30552.19
30552.19
247752.24
247752.24
26248.41
26248.41
26248.41
26248.41
26248.41
26248.41
77371.48999999999
77371.48999999999
77371.48999999999
77371.48999999999
77371.48999999999
77371.48999999999
77371.48999999999
77371.48999999999
77371.48999999999
117685.13
117685.13
117685.13
117685.13
117685.13
30975.55
30975.55
30975.55
30975.55
30975.55
30975.55
30975.55
30975.55
30975.55
30975.55
30975.55
30975.55
30975.55
483324.86
483324.86
483324.86
483324.86
483324.86
483324.86
483324.86
483324.86
161959.26
161959.26
161959.26
161959.26
161959.26
161959.26
161959.26
161959.26
477340.15
477340.15
477340.15
477340.15
477340.15
273573.13
273573.13
273573.13
273573.13
273573.13
273573.13
273573.13
38001.58
38001.58
38001.58
38001.58
38001.58
79648.2
79648.2
79648.2
79648.2
79648.2
79648.2
59154.02
218582.15
218582.15
218582.15
218582.15
218582.15
218582.15
218582.15
218582.15
218582.15
218582.15
218582.15
218582.15
218582.15
218582.15
218582.15
218582.15
86769.69
86769.69
86769.69
86769.69
86769.69
86769.69
86769.69
86769.69
86769.69
90540.4
90540.4
90540.4
90540.4
90540.4
90540.4
50844.64
50844.64
50844.64
50844.64
50844.64
76572.53
76572.53
76572.53
76572.53
76572.53
170208.0
170208.0
170208.0
170208.0
170208.0
181523.87
120915.34
120915.34
120915.34
120915.34
1278380.8099999998
1278380.8099999998
1278380.8099999998
1278380.8099999998
1278380.8099999998
35656.28
35656.28
35656.28
35656.28
35656.28
29978.94
29978.94
29978.94
29978.94
29978.94
29978.94
29978.94
28189.91
28189.91
28189.91
28189.91
28189.91
47887.98
47887.98
47887.98
44990.49
44990.49
44990.49
42138.14
42138.14
42138.14
42138.14
42138.14
42138.14
42138.14
42138.14
42138.14
42138.14
42138.14
42138.14
42138.14
42138.14
42138.14
42138.14
42138.14
42138.14
42138.14
42138.14
1581691.79
1581691.79
1581691.79
1581691.79
1581691.79
1581691.79
1581691.79
1581691.79
1581691.79
1581691.79
1581691.79
1581691.79
1581691.79
1581691.79
1581691.79
1581691.79
1581691.79
1581691.79
1581691.79
59201.04
59201.04
59201.04
59201.04
59201.04
1475524.6
1475524.6
1475524.6
1475524.6
1475524.6
156109.43
156109.43
156109.43
156109.43
156109.43
156109.43
156109.43
156109.43
156109.43
180359.6
163637.52000000002
163637.52000000002
163637.52000000002
163637.52000000002
162005.72999999998
162005.72999999998
162005.72999999998
162005.72999999998
162005.72999999998
162005.72999999998
162005.72999999998
162005.72999999998
162005.72999999998
162005.72999999998
162005.72999999998
162005.72999999998
162005.72999999998
162005.72999999998
48875.46
48875.46
48875.46
48875.46
48875.46
34710.92
34710.92
34710.92
34710.92
34710.92
34710.92
34710.92
48917.99
48917.99
48917.99
48917.99
48917.99
99532.56
99532.56
99532.56
99532.56
99532.56
99532.56
99532.56
99532.56
99532.56
99532.56
99532.56
99532.56
99532.56
99532.56
34721.08
34721.08
34721.08
34721.08
34721.08
34721.08
34721.08
34721.08
34721.08
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
66114.18
44387.03999999999
44387.03999999999
44387.03999999999
44387.03999999999
44387.03999999999
119445.0
119445.0
33294.92
33294.92
33294.92
33294.92
33294.92
33294.92
75677.53
75677.53
75677.53
75677.53
75677.53
55532.59
55532.59
55532.59
55532.59
55532.59
55532.59
55532.59
55532.59
55532.59
31480.81
31480.81
31480.81
31480.81
31480.81
60796.07
60796.07
60796.07
60796.07
60796.07
65365.75
65365.75
65365.75
65365.75
23790.4
23790.4
23790.4
23790.4
23790.4
24110.09
24110.09
24110.09
24110.09
24110.09
24110.09
24110.09
24110.09
24110.09
156436.78999999998
156436.78999999998
156436.78999999998
156436.78999999998
156436.78999999998
156436.78999999998
156436.78999999998
156436.78999999998
156436.78999999998
32127.71
32127.71
32127.71
32127.71
32127.71
32127.71
249320.51
249320.51
249320.51
249320.51
249320.51
249320.51
249320.51
249320.51
249320.51
249320.51
249320.51
249320.51
249320.51
121203.96
121203.96
121203.96
121203.96
121203.96
121203.96
121203.96
121203.96
121203.96
65376.95
65376.95
65376.95
65376.95
65376.95
65376.95
65376.95
65376.95
65376.95
57971.45
57971.45
57971.45
57971.45
57971.45
208786.33
208786.33
208786.33
208786.33
126817.43
126817.43
126817.43
126817.43
126817.43
126817.43
126817.43
57619.25
57619.25
57619.25
57619.25
57619.25
238363.85
238363.85
238363.85
238363.85
238363.85
55884.24
33825.009999999995
33825.009999999995
33825.009999999995
33825.009999999995
33825.009999999995
33825.009999999995
33825.009999999995
522457.42
522457.42
522457.42
522457.42
522457.42
522457.42
234993.23
234993.23
234993.23
234993.23
234993.23
234993.23
234993.23
234993.23
34901.03
34901.03
34901.03
34901.03
34901.03
34901.03
458857.19
458857.19
458857.19
458857.19
458857.19
458857.19
458857.19
458857.19
458857.19
54249.96
54249.96
54249.96
54249.96
54249.96
54249.96
54249.96
54249.96
54249.96
54249.96
54249.96
54249.96
54249.96
190176.39
190176.39
190176.39
190176.39
190176.39
190176.39
34994.41
34994.41
23985.65
23985.65
23985.65
23985.65
23985.65
35829.85
35829.85
35829.85
35829.85
35829.85
35829.85
35829.85
75862.58
115872.65
115872.65
115872.65
115872.65
115872.65
72468.70999999999
699374.2300000001
699374.2300000001
699374.2300000001
699374.2300000001
699374.2300000001
699374.2300000001
699374.2300000001
699374.2300000001
699374.2300000001
699374.2300000001
699374.2300000001
699374.2300000001
699374.2300000001
699374.2300000001
29708.73
29708.73
29708.73
29708.73
29708.73
1823190.18
1823190.18
1823190.18
1823190.18
1823190.18
1823190.18
1823190.18
1823190.18
1823190.18
1823190.18
1823190.18
1823190.18
1823190.18
1823190.18
1823190.18
1823190.18
1823190.18
1823190.18
23809.67
23809.67
23809.67
23809.67
23809.67
302145.66
302145.66
29272.36
29272.36
29272.36
29272.36
29272.36
29272.36
29272.36
29272.36
29272.36
29272.36
29272.36
42213.17999999999
42213.17999999999
42213.17999999999
358021.67
358021.67
358021.67
358021.67
358021.67
358021.67
358021.67
123841.85
77452.7
77452.7
77452.7
77452.7
77452.7
77452.7
236328.14
236328.14
236328.14
236328.14
236328.14
88612.23
88612.23
88612.23
88612.23
88612.23
60709.59
60709.59
60709.59
60709.59
60709.59
60709.59
60709.59
51542.32
51542.32
